800,16,20,333
800,8,20,370
800,4,20,332
800,2,20,334
800,1,20,331
400,16,20,357
400,8,33,558
400,4,56,936
400,2,83,1419
400,1,211,3688
200,16,31,532
200,8,56,958
200,4,98,2113
200,2,195,3713
200,1,373,6365
100,16,34,660
100,8,58,957
100,4,133,2444
100,2,243,4185
100,1,500,8539
50,16,36,583
50,8,73,1249
50,4,148,2569
50,2,267,4701
50,1,545,9589
25,16,157,2836
25,8,195,3416
25,4,256,4273
25,2,348,5795
25,1,572,9761
1,16,599,10018
1,8,599,9901
1,4,599,10553
1,2,599,10380
1,1,599,10053
