800,16,20,346
800,8,20,381
800,4,20,330
800,2,20,353
800,1,20,332
400,16,21,364
400,8,36,657
400,4,60,1020
400,2,101,1732
400,1,195,3240
200,16,30,536
200,8,47,871
200,4,93,1543
200,2,177,2992
200,1,375,6261
100,16,36,584
100,8,66,1124
100,4,125,2225
100,2,255,4306
100,1,486,8345
50,16,36,626
50,8,75,1282
50,4,142,2413
50,2,269,4556
50,1,548,9405
25,16,157,2877
25,8,193,3377
25,4,253,4437
25,2,334,5915
25,1,571,9831
1,16,599,10659
1,8,599,10484
1,4,599,10390
1,2,599,10411
1,1,599,10471
