800,16,20,334
800,8,20,346
800,4,20,339
800,2,20,359
800,1,20,365
400,16,22,412
400,8,33,596
400,4,51,894
400,2,108,1889
400,1,187,3375
200,16,28,513
200,8,57,1011
200,4,105,1729
200,2,201,3308
200,1,381,6355
100,16,34,553
100,8,67,1256
100,4,129,2426
100,2,245,4273
100,1,489,8462
50,16,36,644
50,8,69,1184
50,4,137,2508
50,2,265,4709
50,1,541,9607
25,16,157,2663
25,8,196,3276
25,4,253,4430
25,2,338,6226
25,1,574,10518
1,16,599,10759
1,8,599,10804
1,4,599,10654
1,2,599,10799
1,1,599,10693
